cod_jugador,nombre,cod_equipo,pierna,altura,pais,codigo_fifa
4270,Lautaro Giaccone,167,Right,"172cm / 5'8""",Argentina,258456
4271,Leonardo Gil,254,Left,"176cm / 5'9""",Argentina,216020
4272,Gastón Giménez,169,Left,"188cm / 6'2""",Paraguay,227772
4273,Josh Ginnelly,352,Right,"173cm / 5'8""",England,222916
4274,Daniel Giraldo,187,Right,"178cm / 5'10""",Colombia,214019
4275,Federico Girotti,180,Right,"190cm / 6'3""",Argentina,246471
4276,Klaus Gjasula,289,Right,"190cm / 6'3""",Albania,238692
4277,Erik Godoy,229,Right,"185cm / 6'1""",Argentina,215178
4278,Aníbal Godoy,102,Left,"183cm / 6'0""",Panama,217047
4279,Gastón Gómez,165,Right,"190cm / 6'3""",Argentina,235925
4280,Andrés Gómez,118,Right,"172cm / 5'8""",Colombia,266674
4281,Josué Sá,206,Right,"187cm / 6'2""",Portugal,212889
4282,Zeca,124,Right,"182cm / 6'0""",Greece,168621
4283,Lucas González,222,Right,"169cm / 5'7""",Argentina,252239
4284,Oumar Gonzalez,264,Right,"187cm / 6'2""",Cameroon,230140
4285,Dominik Greif,51,Right,"197cm / 6'6""",Slovakia,263139
4286,Anto Grgić,236,Right,"189cm / 6'2""",Switzerland,229336
4287,Guerrero,364,Left,"174cm / 5'9""",Spain,245586
4288,Makhtar Gueye,250,Right,"195cm / 6'5""",Senegal,245652
4289,Jérémy Guillemenot,237,Right,"184cm / 6'0""",Switzerland,245218
4290,Fredrik Gulbrandsen,214,Right,"176cm / 5'9""",Norway,188091
4291,Semih Güler,230,Right,"188cm / 6'2""",Turkey,263020
4292,Jostein Gundersen,162,Right,"186cm / 6'1""",Norway,228238
4293,Simon Gustafson,287,Left,"185cm / 6'1""",Sweden,213613
4294,Kevin Gutiérrez,353,Right,"168cm / 5'6""",Argentina,241833
4295,Cristian Gutiérrez,244,Left,"177cm / 5'10""",Spain,272305
4296,Christian Gytkjær,225,Right,"185cm / 6'1""",Denmark,201285
4297,Dennis Hadžikadunić,266,Right,"191cm / 6'3""",Bosnia and Herzegovina,236541
4298,Nikita Haikin,162,Right,"185cm / 6'1""",Russia,222389
4299,Geoffry Hairemans,231,Left,"183cm / 6'0""",Belgium,195065
4300,Han Kook Young,380,Right,"183cm / 6'0""",Korea Republic,211004
4301,Jesper Hansen,342,Right,"188cm / 6'2""",Denmark,132740
4302,Ridgeciano Haps,225,Left,"175cm / 5'9""",Suriname,210384
4303,Ryan Hardie,296,Right,"188cm / 6'2""",Scotland,226084
4304,Daiki Hashioka,137,Right,"182cm / 6'0""",Japan,242006
4305,Haissem Hassan,203,Left,"178cm / 5'10""",France,245870
4306,Gabriel Hauche,377,Right,"169cm / 5'7""",Argentina,203872
4307,Kristoffer Haugen,214,Left,"188cm / 6'2""",Norway,209335
4308,Ryan Hedges,250,Left,"185cm / 6'1""",Wales,218343
4309,Simon Hedlund,398,Right,"173cm / 5'8""",Sweden,209061
4310,Liam Henderson,171,Right,"183cm / 6'0""",Scotland,219952
4311,Markus Henriksen,394,Right,"187cm / 6'2""",Norway,190549
4312,Lucas Áfrico,340,Left,"185cm / 6'1""",Brazil,244006
4313,Diego Herazo,337,Right,"180cm / 5'11""",Colombia,229842
4314,Leonardo Heredia,229,Right,"185cm / 6'1""",Argentina,241025
4315,Onel Hernández,269,Right,"172cm / 5'8""",Cuba,202017
4316,Lucas Hernández,174,Left,"175cm / 5'9""",Uruguay,273707
4317,Andrew Hjulsager,277,Right,"175cm / 5'9""",Denmark,217845
4318,Mees Hoedemakers,192,Left,"181cm / 5'11""",Holland,242381
4319,André Hoffmann,349,Right,"190cm / 6'3""",Germany,199779
4320,Duane Holmes,295,Right,"168cm / 5'6""",United States,213948
4321,Carlo Holse,293,Left,"177cm / 5'10""",Denmark,240040
4322,Mathias Honsak,183,Left,"188cm / 6'2""",Austria,232156
4323,Michael Hoyos,234,Right,"181cm / 5'11""",Argentina,198628
4324,Jakub Hromada,458,Right,"180cm / 5'11""",Slovakia,227706
4325,Valber Huerta,297,Left,"185cm / 6'1""",Chile,214404
4326,Andrew Hughes,295,Left,"186cm / 6'1""",Wales,214906
4327,Denis Huseinbašić,155,Right,"184cm / 6'0""",Bosnia and Herzegovina,269922
4328,Shaun Hutchinson,308,Right,"188cm / 6'2""",England,193549
4329,Dominic Hyam,250,Right,"188cm / 6'2""",Scotland,221281
4330,Pablo Ibáñez,94,Right,"179cm / 5'10""",Spain,264160
4331,George Ilenikhena,65,Left,"185cm / 6'1""",France,273546
4332,Emanuel Insua,258,Left,"182cm / 6'0""",Argentina,215144
4333,Insua,164,Right,"187cm / 6'2""",Spain,207431
4334,Robin Jansson,125,Left,"188cm / 6'2""",Sweden,203137
4335,Adis Jasic,403,Right,"178cm / 5'10""",Austria,261991
4336,Danley Jean Jacques,201,Left,"182cm / 6'0""",Haiti,268805
4337,Jeong Jae Hee,199,Right,"174cm / 5'9""",Korea Republic,234276
4338,Reinier,164,Right,"185cm / 6'1""",Brazil,254544
4339,Ísak Bergmann Jóhannesson,349,Left,"180cm / 5'11""",Iceland,246814
4340,Marco John,49,Left,"184cm / 6'0""",Germany,259569
4341,Sean Johnson,121,Right,"190cm / 6'3""",United States,190780
4342,Sebastian Jung,345,Right,"179cm / 5'10""",Germany,192658
4343,Lago Júnior,241,Right,"180cm / 5'11""",Côte d'Ivoire,191135
4344,José Ángel,224,Left,"182cm / 6'0""",Spain,203733
4345,Stanko Jurić,144,Right,"188cm / 6'2""",Croatia,262581
4346,Mohamed Kaba,78,Right,"185cm / 6'1""",France,263469
4347,Vladyslav Kabaev,129,Right,"176cm / 5'9""",Ukraine,274724
4348,Brian Kaltak,459,Right,"180cm / 5'11""",Vanuatu,217439
4349,Bingourou Kamara,460,Right,"196cm / 6'5""",Senegal,224442
4350,Lindrit Kamberi,361,Right,"183cm / 6'0""",Switzerland,243025
4351,Marcin Kamiński,320,Left,"192cm / 6'4""",Poland,199761
4352,Takuro Kaneko,257,Left,"178cm / 5'10""",Japan,255526
4353,Evans Kangwa,366,Right,"180cm / 5'11""",Zambia,235462
4354,Jesper Karlström,200,Right,"182cm / 6'0""",Sweden,214658
4355,Pajtim Kasami,195,Left,"188cm / 6'2""",Switzerland,197900
4356,Elhan Kastrati,445,Right,"189cm / 6'2""",Albania,233425
4357,Mikkel Kaufmann,183,Right,"190cm / 6'3""",Denmark,245264
4358,Will Keane,295,Right,"188cm / 6'2""",Republic of Ireland,201911
4359,Marvin Keller,261,Right,"189cm / 6'2""",Switzerland,256726
4360,Kim Hyeon Ug,279,Left,"160cm / 5'3""",Korea Republic,237091
4361,Stephen Kingsley,232,Left,"178cm / 5'10""",Scotland,223747
4362,Liam Kitching,233,Left,"191cm / 6'3""",England,246873
4363,Kai Klefisch,289,Right,"188cm / 6'2""",Germany,251373
4364,László Kleinheisler,124,Right,"173cm / 5'8""",Hungary,231493
4365,Jason Knight,368,Right,"179cm / 5'10""",Republic of Ireland,252376
4366,Viktor Kovalenko,50,Right,"182cm / 6'0""",Ukraine,228698
4367,Joris Kramer,450,Left,"187cm / 6'2""",Holland,228363
4368,Ermal Krasniqi,110,Left,"188cm / 6'2""",Kosovo,273100
4369,Thomas Thiesson Kristensen,200,Right,"198cm / 6'6""",Denmark,261573
4370,Yuya Kubo,59,Right,"178cm / 5'10""",Japan,217242
4371,Fredy,374,Right,"170cm / 5'7""",Angola,193461
4372,Jasmin Kurtić,251,Right,"186cm / 6'1""",Slovenia,202061
4373,Dereck Kutesa,237,Right,"177cm / 5'10""",Switzerland,233917
4374,Ethan Laird,359,Right,"177cm / 5'10""",England,246159
4375,Larrazabal,204,Right,"180cm / 5'11""",Spain,251025
4376,Johan Larsson,398,Right,"182cm / 6'0""",Sweden,198455
4377,Kevin Lasagna,369,Left,"186cm / 6'1""",Italy,224933
4378,Joel Latibeaudiere,233,Right,"180cm / 5'11""",Jamaica,233047
4379,Josh Laurent,163,Right,"188cm / 6'2""",England,217826
4380,Rasmus Lauritsen,235,Right,"189cm / 6'2""",Denmark,225948
4381,Lazo,410,Right,"180cm / 5'11""",Spain,229631
4382,Julien Le Cardinal,93,Right,"184cm / 6'0""",France,262344
4383,Antoine Leautey,454,Right,"172cm / 5'8""",France,237198
4384,Lee Gyu Seong,219,Right,"174cm / 5'9""",Korea Republic,228009
4385,Lee Soon Min,279,Right,"177cm / 5'10""",Korea Republic,238098
4386,Álvaro Lemos,203,Right,"175cm / 5'9""",Spain,205551
4387,Donovan Léon,239,Right,"187cm / 6'2""",France,205377
4388,Brayan León,386,Right,"175cm / 5'9""",Colombia,273655
4389,Bruno Leyes,286,Left,"173cm / 5'8""",Argentina,263504
4390,Gastón Lezcano,438,Right,"170cm / 5'7""",Argentina,215042
4391,Lim Chai Min,401,Right,"188cm / 6'2""",Korea Republic,212439
4392,Pablo Lima,386,Right,"181cm / 5'11""",Uruguay,244514
4393,Luquinhas,431,Right,"170cm / 5'7""",Brazil,244186
4394,Andreas Linde,287,Right,"196cm / 6'5""",Sweden,207926
4395,Leandro Andrade,314,Right,"176cm / 5'9""",Cape Verde Islands,72866
4396,Marcos Lliuya,433,Right,"168cm / 5'6""",Peru,253581
4397,Stjepan Lončar,112,Left,"187cm / 6'2""",Bosnia and Herzegovina,263383
4398,Daniel Londoño,386,Left,"185cm / 6'1""",Colombia,223721
4399,Kevin Long,121,Right,"188cm / 6'2""",Republic of Ireland,194146
4400,Aaron Long,39,Right,"188cm / 6'2""",United States,222123
4401,Santiago Longo,263,Right,"173cm / 5'8""",Argentina,273768
4402,Pedro Pereira,103,Right,"185cm / 6'1""",Portugal,230824
4403,Julián López,353,Right,"186cm / 6'1""",Argentina,245061
4404,Lisandro López,377,Right,"174cm / 5'9""",Argentina,142707
4405,Javi López,32,Left,"183cm / 6'0""",Spain,256097
4406,Jamal Lowe,351,Right,"183cm / 6'0""",Jamaica,211384
4407,Leandro Lozano,337,Right,"169cm / 5'7""",Uruguay,266844
4408,Pol Lozano,153,Right,"177cm / 5'10""",Spain,244407
4409,Joe Lumley,69,Right,"191cm / 6'3""",England,217096
4410,André Ferreira,144,Right,"193cm / 6'4""",Portugal,244020
4411,Zinédine Machach,461,Right,"185cm / 6'1""",France,228821
4412,Yohann Magnin,210,Right,"183cm / 6'0""",France,244970
4413,Adam Maher,149,Right,"174cm / 5'9""",Holland,200223
4414,Seiya Maikuma,95,Right,"178cm / 5'10""",Japan,266071
4415,Jordy Makengo,52,Left,"190cm / 6'3""",France,262668
4416,Cephas Malele,304,Right,"185cm / 6'1""",Switzerland,212601
4417,Darian Males,261,Left,"188cm / 6'2""",Switzerland,252526
4418,Anthony Mandréa,326,Right,"186cm / 6'1""",Algeria,220833
4419,Dominik Marczuk,108,Right,"177cm / 5'10""",Poland,276066
4420,Matías Marín,263,Left,"169cm / 5'7""",Chile,237979
4421,Alejandro Marqués,227,Right,"189cm / 6'2""",Venezuela,243047
4422,Agustín Martegani,128,Left,"183cm / 6'0""",Argentina,262083
4423,Andrés Martín,241,Left,"178cm / 5'10""",Spain,246044
4424,Cris Martínez,328,Left,"170cm / 5'7""",Paraguay,229466
4425,Alejandro Martínez,180,Left,"170cm / 5'7""",Argentina,263365
4426,Braian Martínez,42,Right,"170cm / 5'7""",Argentina,255307
4427,Javi Martínez,94,Right,"181cm / 5'11""",Spain,255268
4428,Ángelo Martino,92,Left,"178cm / 5'10""",Argentina,236671
4429,Pedro Santos,247,Left,"178cm / 5'10""",Portugal,211119
4430,Andrea Masiello,251,Right,"185cm / 6'1""",Italy,169115
4431,Ephron Mason-Clark,233,Right,"177cm / 5'10""",England,236784
4432,Facundo Mater,428,Right,"164cm / 5'5""",Argentina,258528
4433,Marc Mateu,457,Left,"180cm / 5'11""",Spain,192634
4434,Ifeanyi Mathew,361,Right,"175cm / 5'9""",Nigeria,236288
4435,Chrislain Matsima,176,Right,"193cm / 6'4""",France,258432
4436,Brice Maubleu,198,Right,"192cm / 6'4""",France,196316
4437,Alfie May,359,Right,"176cm / 5'9""",England,237332
4438,James McAtee,2,Left,"180cm / 5'11""",England,264349
4439,Ali McCann,295,Right,"176cm / 5'9""",Northern Ireland,243520
4440,Ross McCrorie,368,Right,"187cm / 6'2""",Scotland,234229
4441,Jamie McGrath,430,Right,"175cm / 5'9""",Republic of Ireland,225872
4442,Mark McGuinness,137,Right,"194cm / 6'4""",Republic of Ireland,248405
4443,Luke McNally,368,Right,"193cm / 6'4""",Republic of Ireland,247395
4444,Danny McNamara,308,Right,"174cm / 5'9""",Republic of Ireland,239443
4445,Jakov Medić,191,Right,"193cm / 6'4""",Croatia,251288
4446,Jeison Medina,234,Right,"180cm / 5'11""",Colombia,242492
4447,Luis Mejía,337,Left,"193cm / 6'4""",Panama,202089
4448,Dario Melnjak,85,Left,"179cm / 5'10""",Croatia,227584
4449,Juan Ignacio Méndez,92,Right,"178cm / 5'10""",Argentina,241927
4450,Nathaniel Méndez-Laing,409,Right,"180cm / 5'11""",Guatemala,194964
4451,Gideon Mensah,239,Left,"178cm / 5'10""",Ghana,247124
4452,John Mercado,414,Left,"186cm / 6'1""",Ecuador,72656
4453,Merquelanz,244,Left,"176cm / 5'9""",Spain,225562
4454,Karol Mets,274,Left,"191cm / 6'3""",Estonia,226506
4455,Eric Meza,159,Right,"175cm / 5'9""",Argentina,258090
4456,Florian Miguel,411,Left,"179cm / 5'10""",France,226130
4457,Enea Mihaj,196,Right,"186cm / 6'1""",Albania,251446
4458,Pedro Milans,174,Right,"171cm / 5'7""",Uruguay,270854
4459,Lucas Mincarelli,86,Left,"180cm / 5'11""",France,278262
4460,Alan Minda,173,Right,"171cm / 5'7""",Ecuador,263397
4461,Ignasi Miquel,164,Left,"188cm / 6'2""",Spain,196935
4462,Ignacio Miramón,128,Right,"179cm / 5'10""",Argentina,261171
4463,Gerasimos Mitoglou,101,Right,"195cm / 6'5""",Greece,262822
4464,Koji Miyoshi,191,Left,"167cm / 5'6""",Japan,233151
4465,Brede Mathias Moe,162,Right,"184cm / 6'0""",Norway,212938
4466,Sadegh Moharrami,151,Right,"174cm / 5'9""",Iran,244259
4467,Jayson Molumby,294,Right,"176cm / 5'9""",Republic of Ireland,236344
4468,Gabriele Moncini,405,Right,"183cm / 6'0""",Italy,220915
4469,Thomas Monconduit,198,Right,"184cm / 6'0""",France,203128
4470,Elliott Moore,446,Right,"196cm / 6'5""",England,235263
4471,Giotto Morandi,429,Left,"181cm / 5'11""",Switzerland,240544
4472,Weverson,217,Left,"185cm / 6'1""",Brazil,257969
4473,Jorge Morel,262,Right,"184cm / 6'0""",Paraguay,253251
4474,Didier Moreno,161,Left,"179cm / 5'10""",Colombia,214343
4475,Stefano Moreo,300,Right,"191cm / 6'3""",Italy,222959
4476,Yerson Mosquera,91,Right,"188cm / 6'2""",Colombia,256666
4477,Daniel Mosquera,146,Right,"181cm / 5'11""",Colombia,266585
4478,Santiago Mouriño,123,Right,"183cm / 6'0""",Uruguay,276493
4479,Karlo Muhar,133,Right,"190cm / 6'3""",Croatia,250952
4480,Samuele Mulattieri,34,Right,"183cm / 6'0""",Italy,243200
4481,Abdul Mumin,68,Right,"188cm / 6'2""",Ghana,235662
4482,Derry John Murkin,320,Left,"183cm / 6'0""",England,269248
4483,Damián Musto,462,Right,"183cm / 6'0""",Argentina,216019
4484,Yahia Nader,105,Right,"176cm / 5'9""",United Arab Emirates,247060
4485,Ádám Nagy,338,Right,"178cm / 5'10""",Hungary,230936
4486,Rúben Vinagre,431,Left,"174cm / 5'9""",Portugal,235172
4487,Maik Nawrocki,87,Right,"185cm / 6'1""",Poland,255838
4488,Abdoulaye Ndiaye,93,Left,"185cm / 6'1""",Senegal,259150
4489,Andreas Ndoj,115,Right,"190cm / 6'3""",Greece,72863
4490,Dieumerci Ndongala,306,Right,"170cm / 5'7""",Congo DR,204908
4491,Sean Nealis,96,Right,"194cm / 6'4""",United States,247459
4492,Ionuț Nedelcearu,209,Right,"190cm / 6'3""",Romania,242614
4493,Franco Negri,9,Left,"174cm / 5'9""",Argentina,236281
4494,Kiki,414,Left,"181cm / 5'11""",Portugal,213795
4495,Curtis Nelson,409,Right,"183cm / 6'0""",England,200840
4496,Joe Newell,406,Left,"185cm / 6'1""",England,202771
4497,Florian Niederlechner,226,Right,"186cm / 6'1""",Germany,211899
4498,Håvard Nielsen,177,Right,"187cm / 6'2""",Norway,190738
4499,Juan Nieto,318,Right,"178cm / 5'10""",Colombia,214358
4500,Dimitrios Nikolaou,209,Left,"188cm / 6'2""",Greece,237040
4501,Fer Niño,411,Right,"191cm / 6'3""",Spain,252590
4502,Dan Nistor,463,Right,"174cm / 5'9""",Romania,212226
4503,Florin Niță,149,Right,"184cm / 6'0""",Romania,238033
4504,Mathias Normann,264,Right,"179cm / 5'10""",Norway,222404
4505,Rúben Vezo,115,Right,"183cm / 6'0""",Portugal,215399
4506,Christoffer Nyman,378,Right,"185cm / 6'1""",Sweden,202905
4507,Callum O'Dowda,253,Left,"180cm / 5'11""",Republic of Ireland,212454
4508,Aiden O'Neill,248,Right,"178cm / 5'10""",Australia,230888
4509,Luke O'Nien,158,Right,"179cm / 5'10""",England,215700
4510,Cas Odenthal,34,Right,"190cm / 6'3""",Holland,262474
4511,Braian Ojeda,108,Right,"173cm / 5'8""",Paraguay,248870
4512,Lucas Rosa,144,Right,"177cm / 5'10""",Brazil,272357
4513,Ohi Omoijuanfo,235,Right,"188cm / 6'2""",Norway,201876
4514,Ado Onaiwu,239,Right,"180cm / 5'11""",Japan,237453
4515,German Onugkha,172,Right,"190cm / 6'3""",Russia,260896
4516,Christian Ordoñez,193,Right,"177cm / 5'10""",Argentina,273884
4517,Nicolás Orsini,309,Right,"187cm / 6'2""",Argentina,220148
4518,Kevin Ortiz,167,Right,"176cm / 5'9""",Argentina,271344
4519,José Ortíz,386,Right,"179cm / 5'10""",Colombia,242763
4520,Ben Osborn,409,Left,"176cm / 5'9""",England,210985
4521,Milutin Osmajić,295,Right,"186cm / 6'1""",Montenegro,263230
4522,Amine Oudrhiri,207,Right,"184cm / 6'0""",France,221506
4523,Deabeas Owusu-Sekyere,221,Right,"184cm / 6'0""",Holland,271525
4524,Cenk Özkacar,144,Left,"187cm / 6'2""",Turkey,258396
4525,Sergi Palencia,39,Right,"172cm / 5'8""",Spain,228321
4526,Kasey Palmer,283,Right,"181cm / 5'11""",Jamaica,225441
4527,Victor Pálsson,296,Right,"186cm / 6'1""",Iceland,190640
4528,Ivor Pandur,283,Right,"187cm / 6'2""",Croatia,258585
4529,Park Ji Soo,416,Right,"187cm / 6'2""",Korea Republic,212912
4530,Park Yong Woo,105,Right,"186cm / 6'1""",Korea Republic,226652
4531,Alex Paulsen,77,Right,"193cm / 6'4""",New Zealand,263851
4532,Leonardo Pavoletti,143,Right,"188cm / 6'2""",Italy,205850
4533,Bailey Peacock-Farrell,359,Left,"193cm / 6'4""",Northern Ireland,229091
4534,Ben Pearson,249,Right,"176cm / 5'9""",England,213689
4535,Alisson Safira,370,Right,"185cm / 6'1""",Brazil,264463
4536,Matías Pellegrini,193,Left,"176cm / 5'9""",Argentina,244884
4537,Felipe Peña Biafore,147,Right,"180cm / 5'11""",Argentina,264323
4538,Luis Perea,313,Right,"191cm / 6'3""",Spain,238461
4539,Rodrigo Pinho,303,Left,"185cm / 6'1""",Brazil,229683
4540,Ronald,352,Right,"177cm / 5'10""",Brazil,275785
4541,Bruno Almeida,370,Left,"172cm / 5'8""",Portugal,271371
4542,Antonio Pergreffi,360,Left,"189cm / 6'2""",Italy,268923
4543,Léo Pétrot,198,Left,"188cm / 6'2""",France,248559
4544,Patrick Pflücke,231,Left,"170cm / 5'7""",Germany,224252
4545,Matt Phillips,446,Right,"183cm / 6'0""",Scotland,188166
4546,Benedikt Pichler,273,Right,"188cm / 6'2""",Austria,251342
4547,Charles Pickel,240,Right,"184cm / 6'0""",Congo DR,233884
4548,Samuel Piette,363,Right,"171cm / 5'7""",Canada,213092
4549,Ezequiel Piovi,212,Right,"168cm / 5'6""",Argentina,251132
4550,Iván Piris,290,Right,"173cm / 5'8""",Paraguay,204977
4551,Robert Piris Da Motta,262,Right,"180cm / 5'11""",Paraguay,234037
4552,Bruno Pittón,309,Left,"177cm / 5'10""",Argentina,231070
4553,Mauro Pittón,309,Right,"181cm / 5'11""",Argentina,228961
4554,Felix Platte,427,Right,"190cm / 6'3""",Germany,227604
4555,Vicente Poggi,286,Right,"171cm / 5'7""",Uruguay,262284
4556,Matt Polster,98,Right,"183cm / 6'0""",United States,226793
4557,Finn Porath,273,Right,"180cm / 5'11""",Germany,229472
4558,Ryan Porteous,341,Right,"188cm / 6'2""",Scotland,240439
4559,Lucas Possignolo,221,Right,"188cm / 6'2""",Brazil,238862
4560,Álex Pozo,134,Right,"173cm / 5'8""",Spain,235983
4561,Adonis Preciado,202,Right,"175cm / 5'9""",Ecuador,258286
4562,Ivan Prtajin,106,Right,"189cm / 6'2""",Croatia,271395
4563,Pubill,134,Right,"190cm / 6'3""",Spain,266039
4564,Tymoteusz Puchacz,273,Left,"180cm / 5'11""",Poland,238662
4565,Arnau Puigmal,134,Right,"174cm / 5'9""",Spain,242369
4566,Afimico Pululu,376,Left,"175cm / 5'9""",Angola,239267
4567,Julián Quiñónes,318,Right,"195cm / 6'5""",Colombia,214135
4568,Leonel Quiñonez,212,Left,"180cm / 5'11""",Ecuador,253322
4569,Aarón Quirós,193,Left,"178cm / 5'10""",Argentina,261769
4570,Matheo Raab,266,Right,"186cm / 6'1""",Germany,257480
4571,Boris Radunović,369,Right,"194cm / 6'4""",Serbia,231073
4572,Miguel Nóbrega,207,Right,"190cm / 6'3""",Portugal,270870
4573,Yonatthan Rak,464,Right,"188cm / 6'2""",Uruguay,235684
4574,Joe Ralls,253,Left,"178cm / 5'10""",England,204464
4575,Ylber Ramadani,78,Right,"185cm / 6'1""",Albania,243787
4576,Jesús Ramírez,182,Right,"184cm / 6'0""",Venezuela,252164
4577,Roberto Ramírez,286,Right,"187cm / 6'2""",Argentina,222639
4578,Benito,73,Left,"179cm / 5'10""",Spain,235515
4579,Aaron Ramsey,163,Right,"181cm / 5'11""",England,266270
4580,Federico Ravaglia,64,Right,"191cm / 6'3""",Italy,240657
4581,Abderrahman Rebbach,123,Right,"176cm / 5'9""",Algeria,270834
4582,Bryan Reyna,263,Right,"171cm / 5'7""",Peru,272734
4583,César Rigamonti,436,Right,"188cm / 6'2""",Argentina,215250
4584,Williams Riveros,389,Right,"186cm / 6'1""",Paraguay,240138
4585,Nuno Moreira,204,Left,"175cm / 5'9""",Portugal,262985
4586,Santiago Rodríguez,229,Left,"171cm / 5'7""",Argentina,272857
4587,Baltasar Rodríguez,154,Right,"173cm / 5'8""",Argentina,275343
4588,Alan Rodríguez,167,Left,"174cm / 5'9""",Paraguay,253233
4589,Diego Rodríguez,6,Right,"169cm / 5'7""",Uruguay,213974
4590,Puertas,244,Right,"183cm / 6'0""",Spain,213577
4591,Yoel,313,Right,"186cm / 6'1""",Spain,185181
4592,Taras Romanczuk,376,Left,"186cm / 6'1""",Poland,224336
4593,Santiago Romero,417,Right,"176cm / 5'9""",Uruguay,218894
4594,Keegan Rosenberry,284,Right,"173cm / 5'8""",United States,231985
4595,Loreintz Rosier,407,Right,"191cm / 6'3""",France,262412
4596,Pablo Ruiz,108,Left,"172cm / 5'8""",Argentina,240448
4597,Ramiro Ruiz Rodríguez,180,Right,"185cm / 6'1""",Argentina,252193
4598,Marwane Saadane,90,Right,"188cm / 6'2""",Morocco,235890
4599,Cheikh Sabaly,271,Right,"168cm / 5'6""",Senegal,244694
4600,Kyriani Sabbe,89,Right,"172cm / 5'8""",Belgium,275050
4601,Stefano Sabelli,145,Right,"176cm / 5'9""",Italy,206159
4602,Saborit,223,Left,"186cm / 6'1""",Spain,201990
4603,Michal Sáček,376,Right,"178cm / 5'10""",Czech Republic,239808
4604,Marco Sala,58,Left,"182cm / 6'0""",Italy,252704
4605,Ibrahim Salah,93,Right,"186cm / 6'1""",Morocco,270828
4606,Anton Salétros,465,Left,"183cm / 6'0""",Sweden,219951
4607,Tobias Salquist,169,Right,"190cm / 6'3""",Denmark,227520
4608,Mamadou Samassa,466,Right,"198cm / 6'6""",Mali,190195
4609,Braian Samudio,379,Right,"182cm / 6'0""",Paraguay,244628
4610,Adrián,47,Right,"190cm / 6'3""",Spain,194911
4611,Diego Sánchez,408,Right,"184cm / 6'0""",Chile,214703
4612,Adrián Sánchez,392,Right,"177cm / 5'10""",Argentina,259690
4613,Salvi Sánchez,153,Right,"175cm / 5'9""",Spain,234772
4614,Agustín Sández,167,Left,"181cm / 5'11""",Argentina,263518
4615,Hevertton,252,Right,"183cm / 6'0""",Brazil,276412
4616,Kevin,156,Right,"176cm / 5'9""",Brazil,70571
